,PREMIUM_CHARGED,NO_CLAIM_DISCOUNT,SPECIAL_DISCOUNT,SUM_INSURED,LOADINGS,FLAG_POLICY_TYPE_OF_COVER_CHANGE_IN_LAST_12_MONTHS,POLICY_HISTORY_AGE,POLICY_TERM,COMPANY_LOADINGS,type_of_cover,transaction_type,client_gender,open_restricted_flag,pa_driver_included,vehicle_condition,flag_vehicle_condition,flag_vehicle_type_on_seating_capacity
37473,13190.20477,0.18,0.39,117823.75,0.1,0,1,12,0.35,0,5,0,1,0,1,1,2
19953,3607.7787770000004,0.35,0.29,34518.06,0.11,0,2,12,0.38,0,5,1,0,0,2,0,0
13222,2113.4466079999997,0.17,0.24,93981.0,0.1,0,0,12,0.3,2,5,1,0,0,1,1,0
47447,4013.766692,0.22,0.26,50441.58,0.1,0,2,12,0.38,1,5,1,0,0,1,1,0
29542,6334.828311,0.14,0.34,75487.095,0.1,0,2,12,0.38,1,5,0,0,0,1,1,1
14340,2372.823178,0.24,0.33,49695.45,0.06,0,1,12,0.35,1,5,1,0,1,2,1,0
25562,11799.995359999999,0.3,0.27,116535.55,0.12,0,1,12,0.35,0,5,0,0,0,1,1,0
35407,20602.15418,0.05,0.26,121583.565,0.13,0,1,6,0.38,0,5,1,0,0,0,1,2
43057,10503.07401,0.17,0.31,85668.15,0.1,0,1,12,0.35,0,5,0,0,0,1,1,1
6692,2456.880304,0.28,0.31,139622.0,0.09,0,0,12,0.3,2,5,0,0,0,1,1,0
41986,1545.191432,0.22,0.36,96820.0,0.09,0,0,12,0.3,2,5,1,0,0,2,1,0
18925,2701.442848,0.3,0.23,119138.265,0.07,0,2,12,0.38,2,5,1,0,0,2,1,1
7478,2651.805573,0.3,0.28,123912.585,0.08,0,2,12,0.38,2,5,0,0,0,0,1,0
21715,1201.052916,0.3,0.2,63435.0,0.07,0,0,12,0.3,2,5,0,0,0,1,1,1
8954,2425.880735,0.24,0.22,102345.4,0.13,0,1,12,0.35,2,5,1,0,0,1,1,1
45891,6758.886122,0.27,0.42,103431.06,0.11,0,2,12,0.38,1,5,1,0,0,2,1,2
38279,1803.286347,0.29,0.24,86646.65,0.09,0,1,12,0.35,2,5,0,1,0,0,1,1
28935,12381.0176,0.3,0.3,113933.5,0.09,0,1,12,0.35,0,5,1,0,1,1,0,0
29614,1442.6670589999999,0.3,0.28,79778.0,0.11,0,0,6,0.3,2,5,1,1,0,1,1,0
30973,12927.82579,0.21,0.26,112605.4,0.11,0,1,12,0.35,0,5,0,1,0,1,1,2
57467,2143.852141,0.17,0.25,89292.4,0.09,0,1,12,0.35,2,5,1,0,0,1,0,1
4889,21744.72925,0.05,0.28,149738.05,0.2,0,1,12,0.35,0,5,1,0,0,1,1,0
14247,1223.808147,0.31,0.39,78096.65,0.1,0,1,12,0.35,2,5,0,0,0,1,1,0
10225,2533.664967,0.26,0.22,108818.7,0.14,0,1,12,0.35,2,5,0,1,0,1,1,0
44467,11293.45068,0.24,0.35,95692.455,0.12,0,2,12,0.38,0,5,1,0,0,1,1,1
45949,2315.1496899999997,0.28,0.39,59901.0,0.12,0,0,12,0.3,1,5,0,1,0,1,1,2
46317,6514.32726,0.25,0.37,74929.0,0.12,0,0,12,0.3,0,5,1,0,0,1,1,0
45068,6752.735053,0.32,0.24,55687.86,0.1,0,2,12,0.38,0,5,1,1,0,2,1,0
55860,7023.4972530000005,0.22,0.14,46231.56,0.11,0,2,12,0.38,0,5,0,1,0,2,1,0
16490,9988.998805,0.29,0.32,86602.95,0.12,0,2,12,0.38,0,5,1,1,0,1,1,0
13662,1456.248235,0.27,0.3,75854.65,0.11,0,1,12,0.35,2,5,1,0,1,1,1,2
40018,10828.949770000001,0.26,0.25,105103.0,0.13,0,0,12,0.3,0,5,1,0,0,1,1,0
49285,12756.559220000001,0.29,0.18,97829.1,0.05,0,2,12,0.38,0,5,1,0,0,1,1,2
18539,2182.668516,0.26,0.2,96288.39,0.12,0,2,12,0.38,2,5,0,0,0,1,1,0
15962,9843.625609,0.26,0.27,94490.8,0.09,0,1,12,0.35,0,5,0,1,1,1,1,0
54692,15411.466999999999,0.28,0.27,126112.5,0.09,0,2,12,0.38,0,5,0,0,0,1,0,1
52724,5331.188785,0.19,0.29,97029.2,0.08,0,1,12,0.35,1,5,1,0,1,2,1,1
29472,5751.794199,0.19,0.3,117745.85,0.12,0,1,12,0.35,1,5,0,0,0,1,1,0
48924,3332.925051,0.23,0.4,31027.95,0.09,0,2,12,0.38,0,5,0,0,1,1,1,0
21574,1818.361309,0.25,0.19,91006.0,0.13,0,0,12,0.3,2,5,0,0,0,1,1,1
39895,2538.221352,0.25,0.24,114405.65,0.15,0,1,12,0.35,2,5,1,0,1,1,1,0
26033,1596.279397,0.34,0.31,95012.35,0.09,0,1,12,0.35,2,5,0,0,0,1,1,2
50373,1217.1848380000001,0.32,0.29,57768.93,0.11,0,2,12,0.38,2,5,1,0,1,1,1,1
48796,1683.101437,0.25,0.34,90414.54,0.1,0,2,12,0.38,2,5,1,0,1,1,1,2
18468,11411.516520000001,0.36,0.36,135288.0,0.09,0,0,12,0.3,0,5,1,0,0,1,1,0
48677,6070.904443,0.23,0.29,87290.37,0.12,0,2,12,0.38,1,5,1,0,0,1,1,0
48076,1741.5221390000002,0.19,0.26,83658.0,0.06,0,0,12,0.3,2,5,0,0,1,0,1,0
3098,15698.13789,0.05,0.28,94790.05,0.19,0,1,12,0.35,0,5,1,0,0,1,1,0
31164,5893.643838,0.29,0.32,50200.47,0.14,0,2,12,0.38,0,5,0,0,0,1,1,0
2307,11117.20317,0.23,0.33,120395.0,0.11,0,0,12,0.3,0,0,1,0,0,1,0,1
53106,1839.906253,0.23,0.42,121721.6,0.1,0,1,12,0.35,2,5,1,1,1,1,1,0
88,20819.05598,0.2,0.24,133774.155,0.2,0,2,12,0.38,0,5,0,0,0,2,1,0
21198,12406.060809999999,0.25,0.17,97677.765,0.1,0,2,12,0.38,0,5,0,0,1,2,1,0
9565,5905.269384,0.27,0.24,45490.75,0.15,0,1,12,0.35,0,5,0,0,0,1,1,0
38335,2037.207027,0.32,0.26,42719.6,0.12,0,1,12,0.35,1,5,0,0,0,1,1,0
18472,1341.318644,0.28,0.3,72138.25,0.09,0,0,6,0.35,2,5,1,0,0,0,1,0
39297,2022.839397,0.17,0.31,102380.0,0.1,0,0,12,0.3,2,5,1,1,0,2,1,0
17399,2074.384088,0.22,0.28,104283.0,0.09,0,0,6,0.3,2,5,1,0,0,2,0,0
42002,1653.3900800000001,0.16,0.26,69602.7,0.08,0,1,12,0.35,2,5,1,0,0,1,1,0
13305,1709.03871,0.26,0.38,101828.79,0.07,0,2,12,0.38,2,5,0,1,0,2,1,0
25947,3023.744767,0.26,0.29,134293.995,0.09,0,1,6,0.38,2,5,0,0,0,1,0,1
20313,11168.40113,0.3,0.41,127478.6,0.09,0,1,12,0.35,0,5,1,0,0,1,1,2
32344,14423.21306,0.29,0.28,124929.75,0.11,0,1,12,0.35,0,5,1,0,1,1,1,1
33017,10544.71525,0.21,0.37,99241.0,0.13,0,0,12,0.3,0,5,1,0,0,1,1,0
42080,12312.15127,0.2,0.31,106359.0,0.11,0,0,12,0.3,0,5,1,0,0,1,1,0
17065,7903.923275,0.26,0.33,73137.65,0.12,0,1,12,0.35,0,5,0,0,1,1,1,0
9089,6046.255840999999,0.33,0.36,72452.7,0.1,0,1,12,0.35,0,5,0,0,1,1,1,0
17186,1759.875393,0.29,0.24,92681.0,0.13,0,0,12,0.3,2,5,1,0,0,1,1,0
11175,7907.23142,0.24,0.32,74168.4,0.06,0,1,12,0.35,0,5,1,0,0,1,1,0
54326,2387.61955,0.19,0.24,47631.0,0.14,0,0,12,0.3,1,5,1,1,0,1,1,2
26645,2737.125919,0.25,0.33,146169.945,0.09,0,2,12,0.38,2,5,0,0,0,2,1,0
1633,3544.441675,0.05,0.3,126579.9,0.19,0,1,12,0.35,2,5,1,0,1,2,1,0
4444,13766.02356,0.24,0.34,135594.0,0.12,0,0,12,0.3,0,5,1,1,0,1,1,0
58531,19450.51608,0.23,0.2,150567.0,0.11,0,0,12,0.3,0,2,0,0,0,1,1,2
3452,3559.6758340000006,0.2,0.16,40659.525,0.18,0,2,12,0.38,1,5,0,0,1,1,1,1
27466,5571.569428,0.23,0.27,51398.8,0.09,0,1,12,0.35,0,5,0,0,0,1,1,0
44999,2025.890605,0.3,0.26,105922.53,0.08,0,2,12,0.38,2,5,1,0,1,1,1,0
43336,1566.923885,0.29,0.34,87327.99,0.12,0,2,12,0.38,2,5,0,0,0,1,1,0
5175,5744.249972,0.15,0.31,46286.0,0.12,0,0,12,0.3,0,5,1,0,0,1,1,2
37658,10275.77983,0.27,0.27,99990.35,0.09,0,1,12,0.35,0,5,1,0,1,1,1,0
25606,10961.96695,0.28,0.26,112824.0,0.11,0,0,12,0.3,0,5,1,0,0,1,1,0
35288,13340.30809,0.24,0.16,117774.0,0.08,0,0,12,0.3,0,5,1,0,1,1,1,2
6242,11220.3076,0.19,0.35,110752.9,0.1,0,0,6,0.35,1,5,0,0,0,1,1,2
53316,2248.106491,0.19,0.44,111556.125,0.13,0,2,12,0.38,2,5,0,1,0,2,1,0
56192,4274.247904999999,0.26,0.37,42113.5,0.07,0,0,6,0.35,0,5,0,0,1,1,1,0
7087,7765.266973000001,0.25,0.39,75626.46,0.1,0,2,12,0.38,0,5,0,0,0,1,1,2
15214,1954.1937480000001,0.27,0.33,111357.0,0.11,0,0,12,0.3,2,5,1,0,1,1,1,0
29167,8664.060636,0.27,0.41,101357.685,0.07,0,2,12,0.38,0,5,0,0,0,1,1,1
53199,9599.077892,0.27,0.25,82857.1,0.04,0,1,12,0.35,0,5,0,0,0,1,1,2
44038,4614.002467,0.28,0.32,41989.905,0.1,0,2,12,0.38,0,5,0,0,0,2,1,0
17995,6902.353690999999,0.22,0.26,58607.0,0.08,0,0,12,0.3,0,5,1,0,1,1,1,2
27586,13320.32294,0.2,0.35,113424.3,0.11,0,1,12,0.35,0,5,1,0,0,2,1,1
16856,5629.193929,0.24,0.29,59831.95,0.08,1,1,12,0.35,0,4,0,0,0,1,0,0
51473,2448.310484,0.33,0.18,110473.6,0.14,0,1,12,0.35,2,5,1,0,1,1,0,0
38601,7506.209741,0.29,0.26,67348.35,0.09,0,1,12,0.35,0,5,1,0,0,2,1,2
6409,1759.277677,0.26,0.24,84020.85,0.1,0,1,12,0.35,2,5,1,0,0,1,1,0
50092,4563.269911,0.28,0.33,59425.065,0.15,0,2,12,0.38,1,5,1,0,0,1,1,0
36651,1021.2605570000001,0.22,0.4,55558.85,0.11,0,1,12,0.35,2,5,0,1,0,1,1,1
7309,14006.928319999999,0.25,0.24,120439.575,0.1,1,2,12,0.38,0,5,0,0,1,2,1,2
37282,13107.58077,0.3,0.33,138251.0,0.07,0,0,12,0.3,0,5,0,0,0,1,1,0
48051,1919.567551,0.23,0.27,79687.71,0.09,0,2,12,0.38,2,5,1,0,1,0,1,2
6249,10248.58121,0.29,0.37,95905.35,0.12,0,2,12,0.38,0,5,1,0,0,1,1,0
18606,8663.503577,0.2,0.29,84402.0,0.1,0,0,12,0.3,0,5,1,1,1,0,0,0
10679,9741.970044,0.24,0.27,76222.395,0.08,0,2,12,0.38,0,5,1,0,1,1,1,1
44405,5280.935321,0.18,0.3,46378.0,0.05,0,0,12,0.3,0,5,1,0,1,1,1,1
11775,7497.564806999999,0.35,0.24,75069.0,0.09,0,2,12,0.38,0,5,1,0,0,1,1,0
20181,10295.59525,0.31,0.31,104055.0,0.1,0,0,12,0.3,0,5,1,0,0,1,1,0
45468,2835.2215100000003,0.19,0.34,152705.0,0.11,0,0,12,0.3,2,5,1,0,0,1,1,0
38494,5469.183556,0.05,0.33,42113.88,0.1,0,2,12,0.38,0,5,0,0,0,1,1,2
45364,4421.083561,0.19,0.35,37757.655,0.09,0,2,12,0.38,0,5,1,0,0,1,1,0
20828,2556.1221379999997,0.14,0.38,132759.0,0.12,0,0,12,0.3,2,5,1,0,0,1,1,0
8229,10520.42177,0.18,0.23,71012.025,0.1,0,2,12,0.38,0,5,0,0,0,1,0,0
35762,3113.803336,0.26,0.26,163728.0,0.11,0,0,12,0.3,2,5,1,0,0,2,1,0
1571,6811.116662,0.31,0.2,96147.0,0.09,0,0,12,0.3,0,4,0,0,0,1,1,1
27374,4220.420763,0.21,0.26,37435.7,0.09,0,1,12,0.35,0,5,0,0,0,2,1,0
9417,14689.843209999999,0.23,0.29,126985.0,0.12,0,0,6,0.3,0,5,0,0,0,1,1,0
26637,1954.854884,0.22,0.25,104524.0,0.09,0,0,12,0.3,2,5,1,0,1,1,1,0
55115,455.6141898,0.24,0.23,22567.0,0.05,0,0,12,0.3,2,5,0,0,1,1,1,1
35358,1522.565614,0.24,0.31,84251.7,0.12,0,1,12,0.35,2,5,1,0,0,2,1,0
21023,9136.523334,0.32,0.35,92359.95,0.1,0,1,12,0.35,0,5,1,0,0,2,0,2
38234,1904.8039620000002,0.21,0.33,106325.9,0.1,0,1,12,0.35,2,5,1,0,0,1,1,1
14583,2296.707443,0.24,0.19,97626.75,0.08,0,1,12,0.35,2,5,1,0,0,1,1,2
49583,6169.123619,0.31,0.35,69830.0,0.09,0,0,12,0.3,0,5,0,0,0,1,1,2
4011,10006.307509999999,0.24,0.31,105589.0,0.1,0,0,12,0.3,0,5,0,0,0,1,1,0
39975,2752.547543,0.05,0.39,132730.2,0.13,0,1,6,0.38,2,5,0,0,0,2,1,0
34707,1693.5151899999998,0.31,0.22,92131.0,0.11,0,1,12,0.35,2,5,0,1,1,2,1,0
10174,9156.376436,0.23,0.35,87039.95,0.08,0,1,12,0.35,0,5,1,0,1,2,1,2
50965,1282.529072,0.19,0.37,58113.495,0.1,0,2,12,0.38,2,5,0,0,0,1,1,0
43656,6729.366784999999,0.28,0.35,81041.0,0.08,0,0,12,0.3,0,5,1,0,0,0,1,0
56139,6348.398271,0.27,0.24,97149.375,0.11,0,2,12,0.38,1,5,0,1,0,1,1,0
3166,23623.49025,0.05,0.33,149521.45,0.22,0,1,12,0.35,0,5,1,0,0,1,1,1
24706,11127.3543,0.24,0.28,105447.15,0.09,0,1,12,0.35,0,5,1,0,1,1,1,2
4035,4973.435351,0.19,0.21,98919.0,0.1,0,0,12,0.3,1,5,1,0,1,0,1,0
23285,2315.6682170000004,0.23,0.2,100060.65,0.11,0,1,12,0.35,2,5,1,1,0,1,0,1
19866,11709.738659999999,0.27,0.24,92621.2,0.12,0,1,12,0.35,0,5,0,0,0,1,1,0
56540,2207.215527,0.18,0.31,110137.0,0.09,0,0,12,0.3,2,2,1,0,0,0,1,0
38362,1603.8798199999999,0.31,0.2,73316.25,0.12,0,1,12,0.35,2,5,0,0,0,1,0,2
52960,3787.075778,0.33,0.33,64301.985,0.09,0,2,12,0.38,1,5,0,0,1,2,1,0
53035,3194.76258,0.24,0.22,124613.685,0.1,0,2,12,0.38,2,5,1,0,1,1,1,0
8240,15817.7656,0.27,0.29,155401.95,0.11,0,1,12,0.35,0,5,1,0,0,1,1,0
22351,4366.0098100000005,0.11,0.24,78422.5,0.07,0,1,12,0.35,1,5,0,0,0,2,1,0
39817,11541.63458,0.31,0.24,104713.75,0.08,0,1,12,0.35,0,5,1,0,0,2,1,1
16784,2056.623621,0.27,0.32,116970.0,0.09,0,0,12,0.3,2,5,0,0,0,2,1,1
50465,3828.9976509999997,0.24,0.27,81564.15,0.1,0,1,12,0.35,1,5,1,0,0,1,1,2
57479,2084.4086899999998,0.27,0.3,106739.15,0.08,0,1,12,0.35,2,5,0,0,0,0,1,0
37351,7457.68203,0.26,0.29,71405.0,0.1,0,0,12,0.3,0,5,1,1,0,2,1,2
10562,9191.851655,0.23,0.26,68132.385,0.11,0,2,12,0.38,0,5,0,0,0,2,1,1
32688,6021.034664,0.21,0.27,125672.65,0.08,0,1,12,0.35,1,5,1,0,0,1,1,0
56217,6541.721143,0.27,0.24,62958.0,0.14,0,0,12,0.3,0,5,0,0,1,0,1,2
20633,11138.7032,0.34,0.26,96323.445,0.11,0,2,12,0.38,0,5,1,0,0,1,1,0
42831,10230.84346,0.18,0.29,82312.0,0.13,0,0,12,0.3,0,5,1,0,0,1,1,0
39225,1986.195331,0.24,0.28,103147.0,0.08,0,0,12,0.3,2,5,1,0,0,1,1,2
4740,5071.868256000001,0.22,0.21,102886.0,0.12,0,0,12,0.3,1,5,1,0,0,1,1,0
119,15072.126330000001,0.2,0.25,114771.78,0.18,0,2,12,0.38,0,5,1,0,0,1,1,1
48838,3579.2823350000003,0.29,0.28,57880.935,0.08,0,2,12,0.38,1,5,1,0,0,1,1,1
30755,7180.476273,0.32,0.35,78200.01,0.12,0,2,12,0.38,0,5,1,0,0,1,1,0
11688,944.779275,0.25,0.25,44259.93,0.11,0,2,12,0.38,2,5,1,0,1,1,0,0
44,2934.8202079999996,0.26,0.21,28575.0,0.06,0,0,12,0.3,0,1,0,1,1,2,1,1
56578,14761.53501,0.19,0.33,113854.365,0.12,0,2,12,0.38,0,5,0,0,0,1,1,2
23384,7419.484621,0.22,0.25,106261.965,0.11,0,2,12,0.38,1,5,0,0,0,1,1,1
30159,11275.148959999999,0.27,0.33,101789.46,0.11,0,2,12,0.38,0,5,1,0,0,1,1,1
42915,6992.712214,0.23,0.38,73021.0,0.11,0,0,12,0.3,0,5,1,0,0,1,1,2
6082,10886.888490000001,0.27,0.25,103081.365,0.04,0,2,12,0.38,0,5,1,0,0,1,1,0
26384,2258.482204,0.26,0.34,117734.45,0.11,0,1,12,0.35,2,5,1,0,1,2,1,0
29345,1970.0077469999999,0.24,0.36,125782.0,0.1,0,0,12,0.3,2,5,1,0,0,2,1,1
51621,9572.799584,0.28,0.37,95132.43,0.04,0,2,12,0.38,0,5,1,0,0,1,1,2
39873,1177.0178970000002,0.21,0.31,59797.0,0.12,0,0,12,0.3,2,5,1,0,0,1,1,0
11462,2386.478374,0.28,0.28,119358.0,0.09,0,1,12,0.35,2,5,1,0,0,0,1,0
50242,17076.09076,0.21,0.26,120121.515,0.14,0,2,12,0.38,0,5,0,0,0,2,0,0
50826,3726.02494,0.25,0.41,39043.1,0.06,0,1,12,0.35,0,5,1,0,0,1,1,0
9899,3600.751275,0.35,0.34,99194.25,0.1,0,1,12,0.35,1,5,1,0,0,1,1,1
55357,1903.404711,0.18,0.31,88029.85,0.08,0,1,12,0.35,2,5,1,0,0,1,1,0
20754,1592.452486,0.27,0.39,89437.75,0.13,0,1,12,0.35,2,5,1,0,0,1,1,1
14804,1307.202536,0.19,0.32,71657.0,0.14,0,0,12,0.3,2,5,1,0,0,1,1,0
39441,1477.588262,0.3,0.12,62767.45,0.08,0,1,12,0.35,2,5,1,0,1,1,0,0
4585,13520.973090000001,0.05,0.38,105488.0,0.23,0,1,12,0.35,0,5,1,0,0,1,1,0
41228,14370.84599,0.26,0.24,113144.05,0.11,0,1,12,0.35,0,5,0,0,0,1,0,0
5268,1656.1647380000002,0.3,0.35,105505.0,0.1,0,0,12,0.3,2,5,1,1,0,1,1,0
31359,2214.2679399999997,0.37,0.26,134094.0,0.09,0,0,12,0.3,2,5,1,0,1,1,1,0
44070,8265.231409999999,0.26,0.36,88072.6,0.12,0,1,12,0.35,0,5,1,1,0,1,1,0
14045,11630.8922,0.22,0.31,104941.0,0.09,0,0,12,0.3,0,5,1,0,0,1,1,0
45819,22542.90805,0.18,0.17,136210.05,0.14,0,2,12,0.38,0,5,1,0,0,1,0,0
2246,1958.434006,0.2,0.34,70387.02,0.18,0,2,12,0.38,2,5,1,0,0,1,1,0
3744,8785.932744,0.05,0.23,48387.3,0.22,0,1,12,0.35,0,5,1,0,0,2,1,1
35887,6926.490697,0.05,0.29,80722.26,0.12,0,2,12,0.38,1,5,1,0,0,0,1,2
25727,10728.75667,0.31,0.23,94523.1,0.05,0,1,12,0.35,0,5,1,0,1,1,1,1
16895,2063.6239570000002,0.29,0.31,97399.89,0.1,1,2,12,0.38,2,5,0,0,0,2,1,1
23081,7394.1720239999995,0.26,0.28,67405.635,0.11,0,2,12,0.38,0,5,1,0,0,1,1,0
3801,16328.33917,0.05,0.31,102882.15,0.19,0,1,12,0.35,0,5,0,0,1,1,1,0
17362,11361.873029999999,0.19,0.34,94695.525,0.1,0,2,12,0.38,0,5,0,0,0,1,1,0
48156,8953.682612,0.29,0.31,77191.11,0.11,0,2,12,0.38,0,5,0,0,0,2,1,0
18436,16677.27271,0.33,0.24,148929.6,0.13,0,1,12,0.35,0,5,0,0,0,1,1,1
58574,11460.30505,0.3,0.27,114200.45,0.11,0,1,12,0.35,0,5,1,0,1,1,1,0
35289,13648.16135,0.24,0.16,111885.3,0.08,0,1,12,0.35,0,5,1,0,1,1,1,2
49922,16426.13553,0.28,0.24,145769.0,0.09,0,0,12,0.3,0,5,0,0,1,1,1,2
25458,12256.48768,0.37,0.33,134259.795,0.06,0,2,12,0.38,0,5,0,0,1,1,1,0
55913,3159.4146140000003,0.23,0.33,155920.65,0.11,0,1,12,0.35,2,5,0,0,0,1,1,0
14077,7205.1243079999995,0.24,0.27,93783.24,0.09,0,2,12,0.38,1,5,1,0,1,1,1,0
7123,2106.626953,0.23,0.35,110914.02,0.11,0,2,12,0.38,2,5,0,0,0,2,1,0
42906,9696.23508,0.19,0.33,88274.0,0.12,0,0,12,0.3,0,5,0,1,0,1,1,2
14917,1245.9254349999999,0.34,0.28,77024.0,0.08,0,0,12,0.3,2,5,0,0,0,0,1,0
3545,12440.912540000001,0.2,0.34,140909.13,0.19,0,2,12,0.38,1,5,0,0,0,1,1,1
52416,5825.841339,0.25,0.25,53218.05,0.1,0,1,12,0.35,0,5,0,0,1,2,1,1
15388,2247.775042,0.27,0.32,119322.945,0.11,0,2,12,0.38,2,5,1,1,1,1,1,0
24393,2011.555132,0.19,0.31,101613.0,0.09,0,0,12,0.3,2,5,1,0,0,1,0,0
361,7913.990095,0.25,0.35,153809.0,0.08,0,0,12,0.3,0,6,0,1,0,2,1,1
12349,9514.323581,0.26,0.3,81101.025,0.11,0,2,12,0.38,0,5,1,0,1,1,1,0
38987,9874.261357,0.29,0.26,94543.0,0.1,0,0,12,0.3,0,5,1,0,0,1,1,0
8540,4064.739492,0.16,0.29,38060.0,0.09,0,0,12,0.3,0,5,1,0,0,1,1,0
16043,1731.5045760000003,0.24,0.38,108569.8,0.1,0,1,12,0.35,2,5,0,1,1,1,1,0
34742,5785.272674,0.28,0.29,130941.0,0.1,0,0,12,0.3,1,5,0,0,0,1,0,1
12064,14765.502569999999,0.3,0.31,135361.7,0.11,0,1,12,0.35,0,5,0,0,0,1,1,0
35957,1934.3293199999998,0.25,0.38,47271.0,0.12,0,0,12,0.3,1,5,1,0,0,1,1,2
16009,7927.9775150000005,0.29,0.27,83880.0,0.11,0,0,12,0.3,0,5,0,1,1,2,0,1
36485,7603.427895999999,0.05,0.36,63010.935,0.07,0,2,12,0.38,0,5,1,0,0,1,1,0
32866,1621.777217,0.2,0.39,86791.905,0.12,0,2,12,0.38,2,5,1,0,1,1,1,2
54291,7529.9287,0.36,0.25,70736.05,0.09,0,1,12,0.35,0,5,1,0,0,2,1,0
25516,4732.704282,0.14,0.21,91144.0,0.07,0,0,12,0.3,1,5,0,0,0,1,1,0
50338,1474.931054,0.28,0.27,63727.425,0.12,0,2,12,0.38,2,5,1,0,1,1,1,0
21241,12804.29212,0.21,0.23,93203.55,0.11,0,1,12,0.35,0,5,0,0,0,1,1,2
33986,2247.2909649999997,0.34,0.27,129171.0,0.12,0,0,12,0.3,2,5,1,0,0,1,1,1
54213,1354.920545,0.29,0.37,84968.0,0.1,0,0,6,0.3,2,5,1,0,0,1,0,1
47440,13994.03664,0.34,0.28,130395.1,0.11,0,1,12,0.35,0,5,0,1,0,2,1,0
7367,748.9414836,0.29,0.31,44312.0,0.1,0,0,12,0.3,2,5,1,0,0,1,1,0
995,4721.82753,0.13,0.44,66157.0,0.13,0,0,12,0.3,0,4,1,0,0,1,1,0
57437,1909.1455399999998,0.15,0.33,85350.85,0.11,0,1,12,0.35,2,5,1,0,0,2,1,2
10000,9191.231893,0.31,0.39,112206.4,0.1,0,1,12,0.35,0,5,1,0,0,1,1,2
45171,1858.9134609999999,0.15,0.35,93175.0,0.12,0,0,12,0.3,2,5,0,0,1,1,1,0
39699,2966.825038,0.19,0.39,66453.0,0.1,0,0,12,0.3,1,5,0,0,1,2,0,2
49752,8686.635134999999,0.27,0.32,90742.1,0.09,0,1,12,0.35,0,5,1,1,0,1,1,2
39640,4527.772732,0.27,0.35,96311.0,0.12,0,1,12,0.35,1,5,1,0,0,2,1,0
5378,12115.73311,0.26,0.28,100406.925,0.11,0,2,12,0.38,0,5,1,0,1,2,1,0
56242,8860.799065000001,0.29,0.29,81368.45,0.11,0,1,12,0.35,0,5,1,0,0,1,1,0
40667,7122.652867,0.26,0.37,74190.0,0.09,0,0,12,0.3,0,5,0,0,0,2,1,0
33776,10016.87515,0.33,0.33,106405.0,0.11,0,0,12,0.3,0,5,0,0,0,1,1,1
13471,3474.4595590000004,0.16,0.38,67968.7,0.16,0,1,12,0.35,1,5,1,0,0,1,1,1
9148,1343.627099,0.25,0.29,66026.9,0.08,0,1,12,0.35,2,5,0,0,0,1,1,0
38594,7833.383247,0.31,0.36,83831.0,0.12,0,0,12,0.3,0,5,1,0,0,2,1,0
23748,2059.366552,0.35,0.32,122909.1,0.12,0,1,12,0.35,2,5,1,0,0,0,1,0
24745,8610.735938,0.2,0.39,92344.75,0.08,0,1,12,0.35,0,5,1,0,1,1,1,0
52874,7864.749562000001,0.19,0.29,65829.015,0.12,0,2,12,0.38,0,5,1,0,1,1,1,0
21876,2884.774533,0.24,0.22,137390.0,0.09,0,0,12,0.3,2,5,1,0,0,2,1,0
29604,176.234819,0.34,0.33,9132.255,0.11,0,2,12,0.38,2,5,0,0,1,1,1,0
10349,4141.15776,0.27,0.33,57166.155,0.07,0,2,12,0.38,1,5,1,0,1,1,1,0
58178,1019.8747189999999,0.26,0.35,56898.54,0.09,0,2,12,0.38,2,5,1,0,0,1,1,0
32922,4423.729371,0.29,0.26,44896.05,0.06,0,1,12,0.35,0,5,0,0,1,0,1,0
50582,12818.18435,0.26,0.29,111027.45,0.08,0,1,12,0.35,0,5,1,0,0,1,1,0
39542,12672.62593,0.05,0.38,108408.015,0.07,0,2,12,0.38,0,5,0,0,0,1,1,0
55700,8723.144203,0.3,0.31,76971.375,0.1,0,2,12,0.38,0,5,0,0,0,2,1,2
4946,3412.243789,0.23,0.27,65984.0,0.12,0,0,12,0.3,1,5,1,0,0,2,1,0
5377,12840.606029999999,0.26,0.28,111563.25,0.11,0,1,12,0.35,0,5,1,0,1,2,1,0
3697,10053.2463,0.2,0.27,71501.085,0.18,0,2,12,0.38,0,5,1,0,0,2,1,0
15560,4775.548574,0.34,0.24,69660.27,0.12,1,2,12,0.38,1,5,0,0,1,1,1,2
57495,16238.29107,0.17,0.28,114763.23,0.11,0,2,12,0.38,0,5,1,0,0,1,1,1
43424,3736.774876,0.24,0.43,44610.0,0.07,0,0,12,0.3,0,5,0,1,0,1,1,2
39927,4931.597022,0.23,0.24,106289.0,0.11,0,0,12,0.3,1,5,0,1,0,1,1,0
32173,1658.357256,0.29,0.28,88747.1,0.08,0,1,12,0.35,2,5,0,0,0,1,1,0
677,5140.571855,0.28,0.36,74826.0,0.1,0,0,12,0.3,0,4,0,0,0,1,0,0
47044,2001.4154449999999,0.27,0.28,113537.35,0.09,0,1,12,0.35,2,5,0,0,0,2,0,1
41981,4285.718993,0.21,0.25,88710.05,0.06,0,1,12,0.35,1,5,1,0,0,1,1,0
24198,2128.600279,0.21,0.3,98892.15,0.1,0,1,12,0.35,2,5,0,0,0,1,1,0
