HAS_CLAIMED_IN_NEXT_12_MONTHS,PREMIUM_CHARGED,NO_CLAIM_DISCOUNT,SPECIAL_DISCOUNT,SUM_INSURED,LOADINGS,FLAG_POLICY_TYPE_OF_COVER_CHANGE_IN_LAST_12_MONTHS,POLICY_HISTORY_AGE,POLICY_TERM,COMPANY_LOADINGS,type_of_cover,transaction_type,client_gender,open_restricted_flag,pa_driver_included,vehicle_condition,flag_vehicle_condition,flag_vehicle_type_on_seating_capacity
0,4385.941895,0.3,0.25,99636.95,0.09,0,1,12,0.35,1,5,0,0,0,1,1,1
0,5517.797868,0.3,0.25,89673.255,0.09,0,2,12,0.38,1,5,0,0,0,1,1,1
0,1829.558779,0.25,0.23,99095.0,0.09,0,0,12,0.3,2,5,0,0,0,1,1,0
0,1823.351811,0.25,0.23,94140.25,0.09,0,1,12,0.35,2,5,0,0,0,1,1,0
0,1823.351811,0.25,0.23,84726.225,0.09,0,2,12,0.38,2,5,0,0,0,1,1,0
0,8829.775913,0.21,0.34,81487.0,0.1,0,0,12,0.3,0,5,1,0,0,1,1,2
0,9033.539972,0.21,0.34,77412.65,0.1,0,1,12,0.35,0,5,1,0,0,1,1,2
1,8523.582071,0.21,0.34,69671.385,0.1,0,2,12,0.38,0,5,1,0,0,1,1,2
0,5164.452676,0.17,0.21,83378.0,0.15,0,0,12,0.3,1,5,1,0,1,1,1,1
0,5283.632353,0.17,0.21,79209.1,0.15,0,1,12,0.35,1,5,1,0,1,1,1,1
0,6310.585803,0.17,0.21,71288.19,0.15,0,2,12,0.38,1,5,1,0,1,1,1,1
0,8601.682485,0.23,0.26,83535.0,0.1,0,0,12,0.3,0,5,0,0,0,1,0,0
0,8800.18285,0.23,0.26,79358.25,0.1,0,1,12,0.35,0,5,0,0,0,1,0,0
1,8303.398334,0.23,0.26,71422.425,0.1,0,2,12,0.38,0,5,0,0,0,1,0,0
0,1435.114992,0.2,0.25,68417.0,0.07,0,0,12,0.3,2,5,1,0,0,1,1,1
0,1476.51254,0.2,0.25,64996.15,0.07,0,1,12,0.35,2,5,1,0,0,1,1,1
0,1476.51254,0.2,0.25,58496.535,0.07,0,2,12,0.38,2,5,1,0,0,1,1,1
0,10333.82649,0.32,0.36,115305.0,0.09,0,0,12,0.3,0,5,0,0,1,2,1,0
0,10572.29941,0.32,0.36,109539.75,0.09,0,1,12,0.35,0,5,0,0,1,2,1,0
1,9975.47606,0.32,0.36,98585.775,0.09,0,2,12,0.38,0,5,0,0,1,2,1,0
0,12079.04968,0.21,0.27,102568.0,0.13,0,0,12,0.3,0,5,0,0,0,2,1,0
0,12357.79698,0.21,0.27,97439.6,0.13,0,1,12,0.35,0,5,0,0,0,2,1,0
1,11660.17941,0.21,0.27,87695.64,0.13,0,2,12,0.38,0,5,0,0,0,2,1,0
0,4557.06045,0.25,0.29,111972.0,0.07,0,0,12,0.3,1,5,1,0,0,1,1,1
0,4662.223383,0.25,0.29,106373.4,0.07,0,1,12,0.35,1,5,1,0,0,1,1,1
0,6195.821625,0.25,0.29,95736.06,0.07,0,2,12,0.38,1,5,1,0,0,1,1,1
0,1801.965878,0.24,0.32,109064.0,0.09,0,0,12,0.3,2,5,1,0,0,1,1,1
0,1795.852522,0.24,0.32,103610.8,0.09,0,1,12,0.35,2,5,1,0,0,1,1,1
0,1795.852522,0.24,0.32,93249.72,0.09,0,2,12,0.38,2,5,1,0,0,1,1,1
0,2135.835994,0.32,0.34,60569.0,0.1,0,0,12,0.3,1,5,0,0,1,1,1,2
0,2185.124517,0.32,0.34,57540.55,0.1,0,1,12,0.35,1,5,0,0,1,1,1,2
0,3123.895021,0.32,0.34,51786.495,0.1,0,2,12,0.38,1,5,0,0,1,1,1,2
0,8456.98845,0.3,0.25,89956.0,0.09,0,0,12,0.3,0,5,0,0,0,1,1,0
0,8652.149722,0.3,0.25,85458.2,0.09,0,1,12,0.35,0,5,0,0,0,1,1,0
1,8163.721915,0.3,0.25,76912.38,0.09,0,2,12,0.38,0,5,0,0,0,1,1,0
0,1733.436037,0.21,0.39,102219.0,0.08,0,0,12,0.3,2,5,1,0,1,1,0,0
0,1788.341251,0.21,0.39,97108.05,0.08,0,1,12,0.35,2,5,1,0,1,1,0,0
0,1788.341251,0.21,0.39,87397.245,0.08,0,2,12,0.38,2,5,1,0,1,1,0,0
0,10096.93574,0.25,0.35,97015.0,0.13,0,0,12,0.3,0,5,0,1,0,1,1,0
0,10329.94195,0.25,0.35,92164.25,0.13,0,1,12,0.35,0,5,0,1,0,1,1,0
1,9746.800064,0.25,0.35,82947.825,0.13,0,2,12,0.38,0,5,0,1,0,1,1,0
0,2154.833234,0.32,0.27,136765.0,0.08,0,0,12,0.3,2,5,1,0,0,1,1,1
0,2143.239686,0.32,0.27,129926.75,0.08,0,1,12,0.35,2,5,1,0,0,1,1,1
0,2143.239686,0.32,0.27,116934.075,0.08,0,2,12,0.38,2,5,1,0,0,1,1,1
0,16738.3455,0.23,0.21,132405.0,0.1,0,0,12,0.3,0,5,1,1,0,0,1,0
0,17124.61501,0.23,0.21,125784.75,0.1,0,1,12,0.35,0,5,1,1,0,0,1,0
1,16157.90287,0.23,0.21,113206.275,0.1,0,2,12,0.38,0,5,1,1,0,0,1,0
0,5086.101189,0.32,0.25,54688.0,0.11,0,0,12,0.3,0,5,1,0,1,2,1,0
0,5203.472754,0.32,0.25,51953.6,0.11,0,1,12,0.35,0,5,1,0,1,2,1,0
1,4909.728325,0.32,0.25,46758.24,0.11,0,2,12,0.38,0,5,1,0,1,2,1,0
0,12474.62842,0.29,0.3,119688.0,0.11,0,0,12,0.3,0,5,0,0,0,1,1,1
0,12762.50446,0.29,0.3,113703.6,0.11,0,1,12,0.35,0,5,0,0,0,1,1,1
0,12042.0405,0.29,0.3,102333.24,0.11,0,2,12,0.38,0,5,0,0,0,1,1,1
0,5639.932021,0.15,0.32,53995.0,0.1,0,0,12,0.3,0,5,1,1,0,2,1,2
0,5770.084299,0.15,0.32,51295.25,0.1,0,1,12,0.35,0,5,1,1,0,2,1,2
0,5444.353734,0.15,0.32,46165.725,0.1,0,2,12,0.38,0,5,1,1,0,2,1,2
0,1768.449034,0.22,0.24,88839.0,0.06,0,0,12,0.3,2,5,0,0,0,1,1,1
0,1794.942956,0.22,0.24,84397.05,0.06,0,1,12,0.35,2,5,0,0,0,1,1,1
0,1794.942956,0.22,0.24,75957.345,0.06,0,2,12,0.38,2,5,0,0,0,1,1,1
0,7457.031505,0.27,0.43,85457.0,0.11,0,0,12,0.3,0,5,0,0,0,1,1,2
0,7629.116848,0.27,0.43,81184.15,0.11,0,1,12,0.35,0,5,0,0,0,1,1,2
0,7198.440897,0.27,0.43,73065.735,0.11,0,2,12,0.38,0,5,0,0,0,1,1,2
0,9595.993111,0.26,0.27,82477.0,0.14,0,0,12,0.3,0,5,1,0,0,0,1,0
0,9817.439106,0.26,0.27,78353.15,0.14,0,1,12,0.35,0,5,1,0,0,0,1,0
0,9263.228834,0.26,0.27,70517.835,0.14,0,2,12,0.38,0,5,1,0,0,0,1,0
0,4013.673593,0.23,0.35,90395.0,0.08,0,0,12,0.3,1,5,1,0,0,1,1,1
0,4106.296829,0.23,0.35,85875.25,0.08,0,1,12,0.35,1,5,1,0,0,1,1,1
0,5960.753462,0.23,0.35,77287.725,0.08,0,2,12,0.38,1,5,1,0,0,1,1,1
0,5224.885043,0.27,0.27,127097.0,0.08,0,0,12,0.3,1,5,1,0,0,1,1,0
0,5345.459313,0.27,0.27,120742.15,0.08,0,1,12,0.35,1,5,1,0,0,1,1,0
0,6909.177416,0.27,0.27,108667.935,0.08,0,2,12,0.38,1,5,1,0,0,1,1,0
0,11647.83391,0.32,0.36,138414.0,0.07,0,0,12,0.3,0,5,0,0,1,2,0,0
0,11916.63008,0.32,0.36,131493.3,0.07,0,1,12,0.35,0,5,0,0,1,2,1,0
0,11243.91709,0.32,0.36,118343.97,0.07,0,2,12,0.38,0,5,0,0,1,2,1,0
0,1020.905862,0.19,0.42,67972.0,0.09,0,0,12,0.3,2,5,1,0,0,1,0,0
0,1017.442333,0.19,0.42,64573.4,0.09,0,1,12,0.35,2,5,1,0,0,1,0,0
0,1017.442333,0.19,0.42,58116.06,0.09,0,2,12,0.38,2,5,1,0,0,1,1,0
0,13068.38796,0.3,0.28,121455.0,0.13,0,0,12,0.3,0,5,0,0,0,2,1,1
0,13369.96615,0.3,0.28,115382.25,0.13,0,1,12,0.35,0,5,0,0,0,2,1,1
0,12615.20999,0.3,0.28,103844.025,0.13,0,2,12,0.38,0,5,0,0,0,2,1,1
0,9943.629112,0.34,0.29,103043.0,0.09,0,0,12,0.3,0,5,0,0,0,1,1,0
0,10173.09748,0.34,0.29,97890.85,0.09,0,1,12,0.35,0,5,0,0,0,1,1,0
0,9598.809716,0.34,0.29,88101.765,0.09,0,2,12,0.38,0,5,0,0,0,1,1,0
0,15416.37463,0.18,0.44,158659.0,0.12,0,0,12,0.3,0,5,0,0,0,0,0,0
0,15772.13712,0.18,0.44,150726.05,0.12,0,1,12,0.35,0,5,0,0,0,0,1,0
0,14881.77454,0.18,0.44,135653.445,0.12,0,2,12,0.38,0,5,0,0,0,0,1,0
0,9116.49619,0.22,0.28,77407.0,0.11,0,0,12,0.3,0,5,1,0,0,1,1,0
0,9326.876871,0.22,0.28,73536.65,0.11,0,1,12,0.35,0,5,1,0,0,1,1,0
0,8800.359628,0.22,0.28,66182.985,0.11,0,2,12,0.38,0,5,1,0,0,1,1,0
0,11590.01994,0.21,0.27,108257.0,0.13,0,0,12,0.3,0,5,0,0,0,1,1,0
0,11857.48194,0.21,0.27,102844.15,0.13,0,1,12,0.35,0,5,0,0,0,1,1,0
0,11188.10796,0.21,0.27,92559.735,0.13,0,2,12,0.38,0,5,0,0,0,1,1,0
0,3795.275484,0.35,0.37,105319.0,0.12,0,0,12,0.3,1,5,1,0,1,1,1,2
0,3882.858764,0.35,0.37,100053.05,0.12,0,1,12,0.35,1,5,1,0,1,1,1,2
0,5815.341467,0.35,0.37,90047.745,0.12,0,2,12,0.38,1,5,1,0,1,1,1,2
0,10783.66966,0.24,0.35,103163.0,0.12,0,0,12,0.3,0,5,0,0,0,1,0,1
0,11032.52357,0.24,0.35,98004.85,0.12,0,1,12,0.35,0,5,0,0,0,1,1,1
0,10409.71982,0.24,0.35,88204.365,0.12,0,2,12,0.38,0,5,0,0,0,1,1,1
0,3012.890272,0.23,0.26,28996.0,0.11,0,0,12,0.3,0,5,1,0,1,1,0,0
0,3082.418509,0.23,0.26,27546.2,0.11,0,1,12,0.35,0,5,1,0,1,1,0,0
0,2908.411012,0.23,0.26,24791.58,0.11,0,2,12,0.38,0,5,1,0,1,1,1,0
0,9956.155176,0.28,0.38,114275.0,0.08,0,0,12,0.3,0,5,1,0,0,2,1,0
0,10185.9126,0.28,0.38,108561.25,0.08,0,1,12,0.35,0,5,1,0,0,2,1,0
0,9610.901408,0.28,0.38,97705.125,0.08,0,2,12,0.38,0,5,1,0,0,2,1,0
0,2875.138347,0.07,0.38,139870.0,0.1,0,0,12,0.3,2,5,1,0,0,1,1,0
0,2982.153422,0.07,0.38,132876.5,0.1,0,1,12,0.35,2,5,1,0,0,1,1,0
0,2982.153422,0.07,0.38,119588.85,0.1,0,2,12,0.38,2,5,1,0,0,1,1,0
0,2332.72062,0.15,0.29,50106.0,0.08,0,0,12,0.3,1,5,1,0,0,1,1,0
0,2386.552634,0.15,0.29,47600.7,0.08,0,1,12,0.35,1,5,1,0,0,1,1,0
0,3171.588576,0.15,0.29,42840.63,0.08,0,2,12,0.38,1,5,1,0,0,1,1,0
0,12448.17104,0.26,0.33,128642.0,0.08,0,0,12,0.3,0,5,0,0,0,1,0,0
0,12735.43652,0.26,0.33,122209.9,0.08,0,1,12,0.35,0,5,0,0,0,1,0,0
0,12016.50059,0.26,0.33,109988.91,0.08,0,2,12,0.38,0,5,0,0,0,1,0,0
0,599.6348573,0.22,0.25,31165.0,0.13,0,0,12,0.3,2,5,1,0,0,1,1,0
0,602.201295,0.22,0.25,29606.75,0.13,0,1,12,0.35,2,5,1,0,0,1,1,0
0,602.201295,0.22,0.25,26646.075,0.13,0,2,12,0.38,2,5,1,0,0,1,1,0
0,11504.16226,0.28,0.32,114101.0,0.09,0,0,12,0.3,0,5,1,1,0,2,1,1
0,11769.64292,0.28,0.32,108395.95,0.09,0,1,12,0.35,0,5,1,1,0,2,1,1
0,11105.2276,0.28,0.32,97556.355,0.09,0,2,12,0.38,0,5,1,1,0,2,1,1
0,11388.93283,0.24,0.24,94878.0,0.1,0,0,12,0.3,0,5,0,0,1,1,1,1
0,11651.75436,0.24,0.24,90134.1,0.1,0,1,12,0.35,0,5,0,0,1,1,1,1
0,10993.99403,0.24,0.24,81120.69,0.1,0,2,12,0.38,0,5,0,0,1,1,1,1
0,1877.849551,0.28,0.26,100815.0,0.07,0,0,12,0.3,2,5,0,1,0,1,1,2
0,1932.018288,0.28,0.26,95774.25,0.07,0,1,12,0.35,2,5,0,1,0,1,1,2
0,1932.018288,0.28,0.26,86196.825,0.07,0,2,12,0.38,2,5,0,1,0,1,1,2
0,3018.786476,0.2,0.22,142121.0,0.08,0,0,12,0.3,2,5,1,0,1,0,1,0
0,3079.637004,0.2,0.22,135014.95,0.08,0,1,12,0.35,2,5,1,0,1,0,1,0
0,3079.637004,0.2,0.22,121513.455,0.08,0,2,12,0.38,2,5,1,0,1,0,1,0
0,11169.01489,0.29,0.25,105514.0,0.1,0,0,12,0.3,0,5,1,0,0,2,1,1
0,11426.76139,0.29,0.25,100238.3,0.1,0,1,12,0.35,0,5,1,0,0,2,1,1
0,10781.70228,0.29,0.25,90214.47,0.1,0,2,12,0.38,0,5,1,0,0,2,1,1
0,11984.78912,0.28,0.23,119623.0,0.1,0,0,12,0.3,0,5,1,0,1,1,0,1
0,12261.36118,0.28,0.23,113641.85,0.1,0,1,12,0.35,0,5,1,0,1,1,1,1
0,11569.18757,0.28,0.23,102277.665,0.1,0,2,12,0.38,0,5,1,0,1,1,1,1
0,540.8918949,0.32,0.28,14321.0,0.08,0,0,12,0.3,1,5,1,1,0,2,1,2
0,553.3740155,0.32,0.28,13604.95,0.08,0,1,12,0.35,1,5,1,1,0,2,1,2
0,725.1877219,0.32,0.28,12244.455,0.08,0,2,12,0.38,1,5,1,1,0,2,1,2
0,5977.780695,0.23,0.36,59932.0,0.12,0,0,12,0.3,0,5,0,0,0,1,1,2
0,6115.72948,0.23,0.36,56935.4,0.12,0,1,12,0.35,0,5,0,0,0,1,1,2
0,5770.486687,0.23,0.36,51241.86,0.12,0,2,12,0.38,0,5,0,0,0,1,1,2
0,7057.456945,0.33,0.33,74299.0,0.12,0,0,12,0.3,0,5,0,0,0,1,1,0
0,7220.321336,0.33,0.33,70584.05,0.12,0,1,12,0.35,0,5,0,0,0,1,1,0
0,6812.722551,0.33,0.33,63525.645,0.12,0,2,12,0.38,0,5,0,0,0,1,1,0
0,12685.66774,0.2,0.26,105872.0,0.12,0,0,12,0.3,0,5,0,0,0,1,0,0
0,12978.41392,0.2,0.26,100578.4,0.12,0,1,12,0.35,0,5,0,0,0,1,0,0
0,12245.76152,0.2,0.26,90520.56,0.12,0,2,12,0.38,0,5,0,0,0,1,1,0
0,6607.000518,0.22,0.37,79457.0,0.03,0,0,12,0.3,0,5,0,0,1,2,1,0
0,6759.469761,0.22,0.37,75484.15,0.03,0,1,12,0.35,0,5,0,0,1,2,1,0
0,6377.886791,0.22,0.37,67935.735,0.03,0,2,12,0.38,0,5,0,0,1,2,1,0
0,1832.297594,0.3,0.35,124176.0,0.11,0,0,12,0.3,2,5,0,1,0,1,1,0
0,1833.210288,0.3,0.35,117967.2,0.11,0,1,12,0.35,2,5,0,1,0,1,1,0
0,1833.210288,0.3,0.35,106170.48,0.11,0,2,12,0.38,2,5,0,1,0,1,1,0
0,2314.314556,0.24,0.23,121947.0,0.11,0,0,12,0.3,2,5,0,0,0,1,1,1
0,2315.467349,0.24,0.23,115849.65,0.11,0,1,12,0.35,2,5,0,0,0,1,1,1
0,2315.467349,0.24,0.23,104264.685,0.11,0,2,12,0.38,2,5,0,0,0,1,1,1
0,3677.534784,0.26,0.44,100845.0,0.12,0,0,12,0.3,1,5,0,0,1,2,1,2
0,3762.400971,0.26,0.44,95802.75,0.12,0,1,12,0.35,1,5,0,0,1,2,1,2
0,6339.298872,0.26,0.44,86222.475,0.12,0,2,12,0.38,1,5,0,0,1,2,1,2
0,5358.632598,0.27,0.37,65670.0,0.08,0,0,12,0.3,0,5,0,1,0,1,1,1
0,5482.29335,0.27,0.37,62386.5,0.08,0,1,12,0.35,0,5,0,1,0,1,1,1
0,5172.809048,0.27,0.37,56147.85,0.08,0,2,12,0.38,0,5,0,1,0,1,1,1
0,2011.491026,0.28,0.22,99189.0,0.12,0,0,12,0.3,2,5,0,0,0,1,0,0
0,2097.233172,0.28,0.22,94229.55,0.12,0,1,12,0.35,2,5,0,0,0,1,0,0
0,2097.233172,0.28,0.22,84806.595,0.12,0,2,12,0.38,2,5,0,0,0,1,0,0
0,2634.512184,0.25,0.27,134976.0,0.1,0,0,12,0.3,2,5,1,0,0,2,1,0
0,2732.57095,0.25,0.27,128227.2,0.1,0,1,12,0.35,2,5,1,0,0,2,1,0
0,2732.57095,0.25,0.27,115404.48,0.1,0,2,12,0.38,2,5,1,0,0,2,1,0
0,1055.342788,0.21,0.36,60101.0,0.06,0,0,12,0.3,2,5,1,0,0,1,1,0
0,1082.761271,0.21,0.36,57095.95,0.06,0,1,12,0.35,2,5,1,0,0,1,1,0
0,1082.761271,0.21,0.36,51386.355,0.06,0,2,12,0.38,2,5,1,0,0,1,1,0
0,1385.7129,0.23,0.35,35890.0,0.08,0,0,12,0.3,1,5,0,0,0,1,1,0
0,1417.69089,0.23,0.35,34095.5,0.08,0,1,12,0.35,1,5,0,0,0,1,1,0
0,2057.938389,0.23,0.35,30685.95,0.08,0,2,12,0.38,1,5,0,0,0,1,1,0
0,8358.076933,0.22,0.32,74471.0,0.12,0,0,12,0.3,0,5,1,0,0,0,1,2
0,8550.955632,0.22,0.32,70747.45,0.12,0,1,12,0.35,0,5,1,0,0,0,1,2
0,8068.240395,0.22,0.32,63672.705,0.12,0,2,12,0.38,0,5,1,0,0,0,1,2
0,11510.25541,0.26,0.24,100304.0,0.08,0,0,12,0.3,0,5,0,0,0,2,1,0
0,11775.87669,0.26,0.24,95288.8,0.08,0,1,12,0.35,0,5,0,0,0,2,1,0
0,11111.10946,0.26,0.24,85759.92,0.08,0,2,12,0.38,0,5,0,0,0,2,1,0
0,3734.16615,0.3,0.35,90828.0,0.1,0,0,12,0.3,1,5,0,0,0,1,1,0
0,3820.339215,0.3,0.35,86286.6,0.1,0,1,12,0.35,1,5,0,0,0,1,1,0
0,5545.653699,0.3,0.35,77657.94,0.1,0,2,12,0.38,1,5,0,0,0,1,1,0
0,1943.807626,0.26,0.26,98302.0,0.12,0,0,12,0.3,2,5,0,0,1,1,1,1
0,2026.664688,0.26,0.26,93386.9,0.12,0,1,12,0.35,2,5,0,0,1,1,1,1
0,2026.664688,0.26,0.26,84048.21,0.12,0,2,12,0.38,2,5,0,0,1,1,1,1
0,3936.0816,0.25,0.28,82830.0,0.12,0,0,12,0.3,1,5,1,0,0,1,1,0
0,4026.914252,0.25,0.28,78688.5,0.12,0,1,12,0.35,1,5,1,0,0,1,1,0
0,5277.206177,0.25,0.28,70819.65,0.12,0,2,12,0.38,1,5,1,0,0,1,1,0
0,1877.303245,0.16,0.31,93883.0,0.1,0,0,12,0.3,2,5,0,0,0,1,1,0
0,1924.602078,0.16,0.31,89188.85,0.1,0,1,12,0.35,2,5,0,0,0,1,1,0
0,1924.602078,0.16,0.31,80269.965,0.1,0,2,12,0.38,2,5,0,0,0,1,1,0
0,6404.843874,0.23,0.32,141531.0,0.1,0,0,12,0.3,1,5,0,0,0,1,1,2
0,6552.647963,0.23,0.32,134454.45,0.1,0,1,12,0.35,1,5,0,0,0,1,1,2
0,9092.265319,0.23,0.32,121009.005,0.1,0,2,12,0.38,1,5,0,0,0,1,1,2
0,3915.747453,0.29,0.34,108322.0,0.08,0,0,12,0.3,1,5,0,0,0,1,1,0
0,4006.110855,0.29,0.34,102905.9,0.08,0,1,12,0.35,1,5,0,0,0,1,1,0
0,5727.211267,0.29,0.34,92615.31,0.08,0,2,12,0.38,1,5,0,0,0,1,1,0
0,1249.318584,0.16,0.31,60855.0,0.09,0,0,12,0.3,2,5,0,0,0,1,1,0
0,1292.377017,0.16,0.31,57812.25,0.09,0,1,12,0.35,2,5,0,0,0,1,1,0
0,1292.377017,0.16,0.31,52031.025,0.09,0,2,12,0.38,2,5,0,0,0,1,1,0
0,8383.164749,0.21,0.36,80515.0,0.09,0,0,6,0.3,0,5,1,0,0,1,1,2
0,8576.622397,0.21,0.36,76489.25,0.09,0,0,6,0.35,0,5,1,0,0,1,1,2
0,8092.45823,0.21,0.36,68840.325,0.09,0,1,6,0.38,0,5,1,0,0,1,1,2
0,8201.473289,0.34,0.21,79129.0,0.1,0,0,12,0.3,0,5,0,0,0,2,1,0
0,8390.738057,0.34,0.21,75172.55,0.1,0,1,12,0.35,0,5,0,0,0,2,1,0
0,7917.067361,0.34,0.21,67655.295,0.1,0,2,12,0.38,0,5,0,0,0,2,1,0
0,1483.346841,0.22,0.23,70184.0,0.13,0,0,12,0.3,2,5,0,0,0,2,0,2
0,1531.562828,0.22,0.23,66674.8,0.13,0,1,12,0.35,2,5,0,0,0,2,1,2
0,1531.562828,0.22,0.23,60007.32,0.13,0,2,12,0.38,2,5,0,0,0,2,1,2
0,1546.396935,0.17,0.28,73057.0,0.09,0,0,12,0.3,2,5,0,0,1,2,1,0
0,1599.694331,0.17,0.28,69404.15,0.09,0,1,12,0.35,2,5,0,0,1,2,1,0
0,1599.694331,0.17,0.28,62463.735,0.09,0,2,12,0.38,2,5,0,0,1,2,1,0
0,2138.057771,0.25,0.18,97518.0,0.1,0,0,12,0.3,2,5,1,1,0,1,1,1
0,2217.638085,0.25,0.18,92642.1,0.1,0,1,12,0.35,2,5,1,1,0,1,1,1
0,2217.638085,0.25,0.18,83377.89,0.1,0,2,12,0.38,2,5,1,1,0,1,1,1
0,15023.70353,0.21,0.34,143645.0,0.11,0,0,12,0.3,0,5,0,0,1,1,1,0
0,15370.40438,0.21,0.34,136462.75,0.11,0,1,12,0.35,0,5,0,0,1,1,1,0
0,14502.72026,0.21,0.34,122816.475,0.11,0,2,12,0.38,0,5,0,0,1,1,1,0
0,5907.976402,0.24,0.43,148239.0,0.12,0,0,12,0.3,1,5,1,0,0,1,1,0
0,6044.314319,0.24,0.43,140827.05,0.12,0,1,12,0.35,1,5,1,0,0,1,1,0
0,10005.44391,0.24,0.43,126744.345,0.12,0,2,12,0.38,1,5,1,0,0,1,1,0
0,10293.77003,0.22,0.35,100435.0,0.07,0,0,12,0.3,0,5,0,1,0,2,1,0
0,10531.31857,0.22,0.35,95413.25,0.07,0,1,12,0.35,0,5,0,1,0,2,1,0
0,9936.808651,0.22,0.35,85871.925,0.07,0,2,12,0.38,0,5,0,1,0,2,1,0
0,6837.164526,0.32,0.36,86935.0,0.1,0,0,12,0.3,0,5,1,0,1,1,1,2
0,6994.945246,0.32,0.36,82588.25,0.1,0,1,12,0.35,0,5,1,0,1,1,1,2
0,6600.069304,0.32,0.36,74329.425,0.1,0,2,12,0.38,0,5,1,0,1,1,1,2
0,12458.1445,0.21,0.28,103509.0,0.12,0,0,12,0.3,0,5,1,0,1,2,1,0
0,12745.64015,0.21,0.28,98333.55,0.12,0,1,12,0.35,0,5,1,0,1,2,1,0
0,12026.1282,0.21,0.28,88500.195,0.12,0,2,12,0.38,0,5,1,0,1,2,1,0
0,12956.58587,0.19,0.27,120160.0,0.11,0,0,12,0.3,0,5,0,0,1,0,1,0
0,13255.58401,0.19,0.27,114152.0,0.11,0,1,12,0.35,0,5,0,0,1,0,1,0
0,12507.28491,0.19,0.27,102736.8,0.11,0,2,12,0.38,0,5,0,0,1,0,1,0
0,9887.301761,0.24,0.33,92591.0,0.11,0,0,12,0.3,0,5,1,0,0,1,0,1
0,10115.47026,0.24,0.33,87961.45,0.11,0,1,12,0.35,0,5,1,0,0,1,0,1
0,9544.435651,0.24,0.33,79165.305,0.11,0,2,12,0.38,0,5,1,0,0,1,0,1
0,1595.016638,0.3,0.32,99109.0,0.07,0,0,12,0.3,2,5,1,0,0,1,1,2
0,1623.068144,0.3,0.32,94153.55,0.07,0,1,12,0.35,2,5,1,0,0,1,1,2
0,1623.068144,0.3,0.32,84738.195,0.07,0,2,12,0.38,2,5,1,0,0,1,1,2
0,11125.22046,0.25,0.35,111754.0,0.13,0,0,12,0.3,0,5,1,0,1,2,0,1
0,11381.95632,0.25,0.35,106166.3,0.13,0,1,12,0.35,0,5,1,0,1,2,0,1
0,10739.42652,0.25,0.35,95549.67,0.13,0,2,12,0.38,0,5,1,0,1,2,1,1
0,2076.33516,0.27,0.33,120637.0,0.08,0,0,12,0.3,2,5,0,1,0,1,1,2
0,2142.101432,0.27,0.33,114605.15,0.08,0,1,12,0.35,2,5,0,1,0,1,1,2
0,2142.101432,0.27,0.33,103144.635,0.08,0,2,12,0.38,2,5,0,1,0,1,1,2
0,2422.139104,0.2,0.22,111766.0,0.06,0,0,12,0.3,2,5,1,0,1,2,1,0
0,2485.067833,0.2,0.22,106177.7,0.06,0,1,12,0.35,2,5,1,0,1,2,1,0
0,2485.067833,0.2,0.22,95559.93,0.06,0,2,12,0.38,2,5,1,0,1,2,1,0
0,9218.748785,0.25,0.36,91582.0,0.11,0,0,12,0.3,0,5,1,1,0,1,1,1
0,9431.489142,0.25,0.36,87002.9,0.11,0,1,12,0.35,0,5,1,1,0,1,1,1
0,8899.066368,0.25,0.36,78302.61,0.11,0,2,12,0.38,0,5,1,1,0,1,1,1
0,3728.296307,0.26,0.29,82857.0,0.09,0,0,12,0.3,1,5,0,0,0,1,1,0
0,3814.333914,0.26,0.29,78714.15,0.09,0,1,12,0.35,1,5,0,0,0,1,1,0
0,5069.026214,0.26,0.29,70842.735,0.09,0,2,12,0.38,1,5,0,0,0,1,1,0
0,1735.719593,0.28,0.34,48242.0,0.06,0,0,12,0.3,1,5,1,0,1,1,1,0
0,1775.774661,0.28,0.34,45829.9,0.06,0,1,12,0.35,1,5,1,0,1,1,1,0
0,2538.680783,0.28,0.34,41246.91,0.06,0,2,12,0.38,1,5,1,0,1,1,1,0
0,10530.83256,0.24,0.28,91769.0,0.11,0,0,12,0.3,0,5,0,0,1,1,1,0
0,10773.85177,0.24,0.28,87180.55,0.11,0,1,12,0.35,0,5,0,0,1,1,1,0
0,10165.65046,0.24,0.28,78462.495,0.11,0,2,12,0.38,0,5,0,0,1,1,1,0
0,10614.8028,0.19,0.33,92435.0,0.12,0,0,12,0.3,0,5,0,1,0,1,0,0
0,10859.75979,0.19,0.33,87813.25,0.12,0,1,12,0.35,0,5,0,1,0,1,0,0
0,10246.70884,0.19,0.33,79031.925,0.12,0,2,12,0.38,0,5,0,1,0,1,1,0
0,2618.095153,0.19,0.21,128904.0,0.08,0,0,12,0.3,2,5,1,0,1,1,1,0
0,2604.009139,0.19,0.21,122458.8,0.08,0,1,12,0.35,2,5,1,0,1,1,1,0
0,2604.009139,0.19,0.21,110212.92,0.08,0,2,12,0.38,2,5,1,0,1,1,1,0
0,4458.412363,0.22,0.26,99210.0,0.09,0,0,6,0.3,1,5,1,0,0,2,1,1
0,4561.298802,0.22,0.26,94249.5,0.09,0,0,6,0.35,1,5,1,0,0,2,1,1
0,5815.954227,0.22,0.26,84824.55,0.09,0,1,6,0.38,1,5,1,0,0,2,1,1
